Event	ID	Name			Wwise Object Path	Notes
	219613933	Play_Grenade_PinPull			\Default Work Unit\SFX\Weapon\Play_Grenade_PinPull	
	462624538	Play_Pistol_Cock			\Default Work Unit\SFX\Weapon\Play_Pistol_Cock	
	483301989	Play_Turret_CasingDrop			\Default Work Unit\SFX\Turret\Play_Turret_CasingDrop	
	887999531	Play_Player_Hurt			\Default Work Unit\SFX\Player\Play_Player_Hurt	
	1130045259	Play_Knife_OnAttack			\Default Work Unit\SFX\Weapon\Play_Knife_OnAttack	
	1173112260	Play_Grenade_OnThrow			\Default Work Unit\SFX\Weapon\Play_Grenade_OnThrow	
	1724675634	Play_Player_Footstep			\Default Work Unit\SFX\Player\Play_Player_Footstep	
	1835085974	Play_Player_Death			\Default Work Unit\SFX\Player\Play_Player_Death	
	2521706033	Play_Pistol_OnFire			\Default Work Unit\SFX\Weapon\Play_Pistol_OnFire	
	3082233908	Play_Turret_OnFire			\Default Work Unit\SFX\Turret\Play_Turret_OnFire	
	3429602563	Play_Pistol_MagazineEject			\Default Work Unit\SFX\Weapon\Play_Pistol_MagazineEject	
	3537171236	Play_Pistol_MagazineLoad			\Default Work Unit\SFX\Weapon\Play_Pistol_MagazineLoad	
	3747732006	Play_Turret_OnDestroy			\Default Work Unit\SFX\Turret\Play_Turret_OnDestroy	
	3906147804	Play_Grenade_Explosion			\Default Work Unit\SFX\Weapon\Play_Grenade_Explosion	
	4013909017	Play_Pistol_HalfCock			\Default Work Unit\SFX\Weapon\Play_Pistol_HalfCock	
	4075094091	Play_Turret_Alert			\Default Work Unit\SFX\Turret\Play_Turret_Alert	
	4181921334	Play_Turret_Idle_Loop			\Default Work Unit\SFX\Turret\Play_Turret_Idle_Loop	

Switch Group	ID	Name			Wwise Object Path	Notes
	1833605183	Footstep_Surface			\Default Work Unit\Footstep_Surface	

Switch	ID	Name	Switch Group			Notes
	841620460	Concrete	Footstep_Surface			
	2058049674	Wood	Footstep_Surface			
	4169408098	Asphalt	Footstep_Surface			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	11305661	sfx_player_OnWalk_Concrete_000	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\sfx_player_OnWalk_Concrete_000_4538E775.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footstep\Player_OnWalk\Concrete\sfx_player_OnWalk_Concrete_000		49432
	69491245	Knife_OnSwing_000	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\Knife_OnSwing_000_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Weapon\Knife\Knife_OnSwing\Knife_OnSwing_000		66068
	87506013	Player_Hurt_002	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\Player_Hurt_002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Health\Player_OnHurt\Player_Hurt_002		38976
	122058213	sfx_player_OnWalk_Asphalt_001	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\sfx_player_OnWalk_Asphalt_001_124D54B3.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footstep\Player_OnWalk\Asphalt\sfx_player_OnWalk_Asphalt_001		54888
	175263037	Grenade_Explosion	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\Grenade_Explosion_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Weapon\Grenade\Grenade_Explosion		282304
	176341735	Knife_OnSwing_001	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\Knife_OnSwing_001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Weapon\Knife\Knife_OnSwing\Knife_OnSwing_001		60404
	195161131	Bullet_CasingDrop_003	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\Bullet_CasingDrop_003_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Weapon\Gun_CasingDrop\Bullet_CasingDrop_003		93438
	235688741	Player_Hurt_003	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\Player_Hurt_003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Health\Player_OnHurt\Player_Hurt_003		65856
	289280971	Knife_Whoosh_002	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\Knife_Whoosh_002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Weapon\Knife\Knife_Whoosh\Knife_Whoosh_002		66752
	292922642	sfx_player_OnWalk_Wood_000	D:\Unity Prototypes\TSE01-Summative\UFPS_v2_Wwise\UFPS_v2_WwiseProject\.cache\Windows\SFX\sfx_player_OnWalk_Wood_000_E02B3079.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Footstep\Player_OnWalk\Wood\sfx_player_OnWalk_Wood_000		75958
